SourceRel,Type,SourceResult,LegacyResult,LegacyIdRegistered,TcRefs,MappedTcRefs,CurrentRecipe,Decision
crucible/nitor.json,thaumcraft:crucible,thaumcraft:nitor,thaumcraft:nitor,false,thaumcraft:crucible;thaumcraft:nitor,thaumcraft:crucible;thaumcraft:nitor,,defer_until_crucible_serializer
crucible/nitor_yellow.json,thaumcraft:crucible,thaumcraft:nitor_yellow,thaumcraft:nitor_yellow,true,thaumcraft:crucible;thaumcraft:nitor_yellow,thaumcraft:crucible;thaumcraft:nitor_yellow,research_bridge/nitor_yellow.json,defer_until_crucible_serializer
crucible/phial_empty.json,thaumcraft:crucible,thaumcraft:phial_empty,thaumcraft:phial_empty,false,thaumcraft:crucible;thaumcraft:phial_empty,thaumcraft:crucible;thaumcraft:phial_empty,,defer_until_crucible_serializer
crucible/primal_charm.json,thaumcraft:crucible,thaumcraft:primal_charm,thaumcraft:primal_charm,false,thaumcraft:balanced_shard;thaumcraft:crucible;thaumcraft:primal_charm,thaumcraft:balanced_shard;thaumcraft:crucible;thaumcraft:primal_charm,,defer_until_crucible_serializer
crucible/quicksilver.json,thaumcraft:crucible,thaumcraft:quicksilver,thaumcraft:quicksilver,true,thaumcraft:crucible;thaumcraft:quicksilver,thaumcraft:crucible;thaumcraft:quicksilver,ore_cinnabar_smelting.json,defer_until_crucible_serializer
crucible/salis_mundus.json,thaumcraft:crucible,thaumcraft:salis_mundus,thaumcraft:salis_mundus,true,thaumcraft:crucible;thaumcraft:salis_mundus,thaumcraft:crucible;thaumcraft:salis_mundus,,defer_until_crucible_serializer
crucible/sanitizing_soap.json,thaumcraft:crucible,thaumcraft:sanity_soap,thaumcraft:sanity_soap,false,thaumcraft:crucible;thaumcraft:sanity_soap;thaumcraft:tallow,thaumcraft:crucible;thaumcraft:sanity_soap;thaumcraft:tallow,,defer_until_crucible_serializer
crucible/sanity_soap.json,thaumcraft:crucible,thaumcraft:sanity_soap,thaumcraft:sanity_soap,false,thaumcraft:crucible;thaumcraft:flesh_block;thaumcraft:sanity_soap,thaumcraft:crucible;thaumcraft:flesh_block;thaumcraft:sanity_soap,,defer_until_crucible_serializer
crucible/seal_breaker_advanced.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_empty.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_empty_advanced.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_fill.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_fill_advanced.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_guard.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_guard_advanced.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_lumber.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_pickup.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_pickup_advanced.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_provider.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_stock.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/seal_use.json,thaumcraft:crucible,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:crucible,thaumcraft:blank_seal;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/tallow.json,thaumcraft:crucible,thaumcraft:tallow,thaumcraft:tallow,true,thaumcraft:crucible;thaumcraft:tallow,thaumcraft:crucible;thaumcraft:tallow,research_bridge/tallow.json,defer_until_crucible_serializer
crucible/tallow_candles.json,thaumcraft:crucible,thaumcraft:candle_white,thaumcraft:candle_white,false,thaumcraft:candle_white;thaumcraft:crucible;thaumcraft:tallow,thaumcraft:candle_white;thaumcraft:crucible;thaumcraft:tallow,,defer_until_crucible_serializer
crucible/thaumium_ingot.json,thaumcraft:crucible,thaumcraft:thaumium_ingot,thaumcraft:thaumium_ingot,true,thaumcraft:crucible;thaumcraft:thaumium_ingot,thaumcraft:crucible;thaumcraft:thaumium_ingot,research_bridge/thaumium_ingot.json,defer_until_crucible_serializer
crucible/vis_crystal_aer.json,thaumcraft:crucible,thaumcraft:vis_crystal_air,thaumcraft:vis_crystal_air,false,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_air,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_air,,defer_until_crucible_serializer
crucible/vis_crystal_aqua.json,thaumcraft:crucible,thaumcraft:vis_crystal_water,thaumcraft:vis_crystal_water,false,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_water,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_water,,defer_until_crucible_serializer
crucible/vis_crystal_ignis.json,thaumcraft:crucible,thaumcraft:vis_crystal_fire,thaumcraft:vis_crystal_fire,false,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_fire,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_fire,,defer_until_crucible_serializer
crucible/vis_crystal_ordo.json,thaumcraft:crucible,thaumcraft:vis_crystal_order,thaumcraft:vis_crystal_order,false,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_order,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_order,,defer_until_crucible_serializer
crucible/vis_crystal_perditio.json,thaumcraft:crucible,thaumcraft:vis_crystal_entropy,thaumcraft:vis_crystal_entropy,false,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_entropy,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_entropy,,defer_until_crucible_serializer
crucible/vis_crystal_terra.json,thaumcraft:crucible,thaumcraft:vis_crystal_earth,thaumcraft:vis_crystal_earth,false,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_earth,thaumcraft:crucible;thaumcraft:vis_crystal;thaumcraft:vis_crystal_earth,,defer_until_crucible_serializer
crucible/void_ingot.json,thaumcraft:crucible,thaumcraft:void_metal_ingot,thaumcraft:void_metal_ingot,false,thaumcraft:crucible;thaumcraft:void_metal_ingot;thaumcraft:void_seed,thaumcraft:crucible;thaumcraft:void_metal_ingot;thaumcraft:void_seed,,defer_until_crucible_serializer
crucible/void_metal_ingot.json,thaumcraft:crucible,thaumcraft:void_metal_ingot,thaumcraft:void_metal_ingot,false,thaumcraft:crucible;thaumcraft:thaumium_ingot;thaumcraft:void_metal_ingot,thaumcraft:crucible;thaumcraft:thaumium_ingot;thaumcraft:void_metal_ingot,,defer_until_crucible_serializer
crucible/void_seed.json,thaumcraft:crucible,thaumcraft:void_seed,thaumcraft:void_seed,false,thaumcraft:crucible;thaumcraft:flux_crystal;thaumcraft:void_seed,thaumcraft:crucible;thaumcraft:flux_crystal;thaumcraft:void_seed,,defer_until_crucible_serializer
crucible/zombie_brain.json,thaumcraft:crucible,thaumcraft:zombie_brain,thaumcraft:zombie_brain,false,thaumcraft:crucible;thaumcraft:zombie_brain,thaumcraft:crucible;thaumcraft:zombie_brain,,defer_until_crucible_serializer
infusion/arcane_bore.json,thaumcraft:infusion,thaumcraft:turret_placer_bore,thaumcraft:turret_placer_bore,false,thaumcraft:greatwood_planks;thaumcraft:infusion;thaumcraft:mechanism_complex;thaumcraft:morphic_resonator;thaumcraft:nugget_rareearth;thaumcraft:plates/brass;thaumcraft:turret_placer_basic;thaumcraft:turret_placer_bore,thaumcraft:plank_greatwood;thaumcraft:infusion;thaumcraft:mechanism_complex;thaumcraft:morphic_resonator;thaumcraft:nugget_rareearth;thaumcraft:plates/brass;thaumcraft:turret_placer_basic;thaumcraft:turret_placer_bore,,defer_behavior_or_unconfirmed_mapping
infusion/biothaumic_mind.json,thaumcraft:infusion,thaumcraft:brain_curious,thaumcraft:brain_curious,false,thaumcraft:brain_clockwork;thaumcraft:brain_curious;thaumcraft:infusion;thaumcraft:mechanism_complex;thaumcraft:zombie_brain,thaumcraft:brain_clockwork;thaumcraft:brain_curious;thaumcraft:infusion;thaumcraft:mechanism_complex;thaumcraft:zombie_brain,,defer_behavior_or_unconfirmed_mapping
infusion/causality_collapser.json,thaumcraft:infusion,thaumcraft:causality_collapser,thaumcraft:causality_collapser,false,thaumcraft:alumentum;thaumcraft:causality_collapser;thaumcraft:infusion;thaumcraft:morphic_resonator;thaumcraft:nitor;thaumcraft:vis_resonator,thaumcraft:alumentum;thaumcraft:causality_collapser;thaumcraft:infusion;thaumcraft:morphic_resonator;thaumcraft:nitor;thaumcraft:vis_resonator,,defer_behavior_or_unconfirmed_mapping
infusion/charm_undying.json,thaumcraft:infusion,thaumcraft:charm_undying,thaumcraft:charm_undying,false,thaumcraft:charm_undying;thaumcraft:infusion;thaumcraft:shard_order;thaumcraft:void_seed,thaumcraft:charm_undying;thaumcraft:infusion;thaumcraft:shard_order;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/cloud_ring.json,thaumcraft:infusion,thaumcraft:cloud_ring,thaumcraft:cloud_ring,false,thaumcraft:cloud_ring;thaumcraft:crystal_essence;thaumcraft:infusion,thaumcraft:cloud_ring;thaumcraft:crystal_essence;thaumcraft:infusion,,defer_behavior_or_unconfirmed_mapping
infusion/crystal_cluster_air.json,thaumcraft:infusion,thaumcraft:crystal_air,thaumcraft:crystal_aer,true,thaumcraft:crystal_air;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,thaumcraft:crystal_aer;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,,defer_behavior_or_unconfirmed_mapping
infusion/crystal_cluster_earth.json,thaumcraft:infusion,thaumcraft:crystal_earth,thaumcraft:crystal_terra,true,thaumcraft:crystal_earth;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,thaumcraft:crystal_terra;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,,defer_behavior_or_unconfirmed_mapping
infusion/crystal_cluster_entropy.json,thaumcraft:infusion,thaumcraft:crystal_entropy,thaumcraft:crystal_perditio,true,thaumcraft:crystal_entropy;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,thaumcraft:crystal_perditio;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,,defer_behavior_or_unconfirmed_mapping
infusion/crystal_cluster_fire.json,thaumcraft:infusion,thaumcraft:crystal_fire,thaumcraft:crystal_ignis,true,thaumcraft:crystal_fire;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,thaumcraft:crystal_ignis;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,,defer_behavior_or_unconfirmed_mapping
infusion/crystal_cluster_flux.json,thaumcraft:infusion,thaumcraft:crystal_flux,thaumcraft:crystal_vitium,true,thaumcraft:crystal_flux;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,thaumcraft:crystal_vitium;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,,defer_behavior_or_unconfirmed_mapping
infusion/crystal_cluster_order.json,thaumcraft:infusion,thaumcraft:crystal_order,thaumcraft:crystal_ordo,true,thaumcraft:crystal_order;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,thaumcraft:crystal_ordo;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,,defer_behavior_or_unconfirmed_mapping
infusion/crystal_cluster_water.json,thaumcraft:infusion,thaumcraft:crystal_water,thaumcraft:crystal_aqua,true,thaumcraft:crystal_water;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,thaumcraft:crystal_aqua;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:vis_crystal,,defer_behavior_or_unconfirmed_mapping
infusion/curiosity_band.json,thaumcraft:infusion,thaumcraft:curiosity_band,thaumcraft:curiosity_band,false,thaumcraft:curiosity_band;thaumcraft:infusion,thaumcraft:curiosity_band;thaumcraft:infusion,,defer_behavior_or_unconfirmed_mapping
infusion/elemental_axe.json,thaumcraft:infusion,thaumcraft:elemental_axe,thaumcraft:elemental_axe,false,thaumcraft:elemental_axe;thaumcraft:infusion;thaumcraft:shard_air;thaumcraft:shard_fire;thaumcraft:thaumium_axe,thaumcraft:elemental_axe;thaumcraft:infusion;thaumcraft:shard_air;thaumcraft:shard_fire;thaumcraft:thaumium_axe,,defer_behavior_or_unconfirmed_mapping
infusion/elemental_hoe.json,thaumcraft:infusion,thaumcraft:elemental_hoe,thaumcraft:elemental_hoe,false,thaumcraft:elemental_hoe;thaumcraft:infusion;thaumcraft:shard_earth;thaumcraft:shard_water;thaumcraft:thaumium_hoe,thaumcraft:elemental_hoe;thaumcraft:infusion;thaumcraft:shard_earth;thaumcraft:shard_water;thaumcraft:thaumium_hoe,,defer_behavior_or_unconfirmed_mapping
infusion/elemental_pick.json,thaumcraft:infusion,thaumcraft:elemental_pick,thaumcraft:elemental_pick,false,thaumcraft:elemental_pick;thaumcraft:infusion;thaumcraft:shard_earth;thaumcraft:shard_fire;thaumcraft:thaumium_pick,thaumcraft:elemental_pick;thaumcraft:infusion;thaumcraft:shard_earth;thaumcraft:shard_fire;thaumcraft:thaumium_pick,,defer_behavior_or_unconfirmed_mapping
infusion/elemental_shovel.json,thaumcraft:infusion,thaumcraft:elemental_shovel,thaumcraft:elemental_shovel,false,thaumcraft:elemental_shovel;thaumcraft:infusion;thaumcraft:shard_earth;thaumcraft:shard_order;thaumcraft:thaumium_shovel,thaumcraft:elemental_shovel;thaumcraft:infusion;thaumcraft:shard_earth;thaumcraft:shard_order;thaumcraft:thaumium_shovel,,defer_behavior_or_unconfirmed_mapping
infusion/elemental_sword.json,thaumcraft:infusion,thaumcraft:elemental_sword,thaumcraft:elemental_sword,false,thaumcraft:elemental_sword;thaumcraft:infusion;thaumcraft:shard_entropy;thaumcraft:shard_fire;thaumcraft:thaumium_sword,thaumcraft:elemental_sword;thaumcraft:infusion;thaumcraft:shard_entropy;thaumcraft:shard_fire;thaumcraft:thaumium_sword,,defer_behavior_or_unconfirmed_mapping
infusion/focus_advanced.json,thaumcraft:infusion,thaumcraft:focus_advanced,thaumcraft:focus_2,true,thaumcraft:focus_advanced;thaumcraft:focus_blank;thaumcraft:infusion;thaumcraft:quicksilver,thaumcraft:focus_2;thaumcraft:focus_1;thaumcraft:infusion;thaumcraft:quicksilver,infusion/focus_2.json,imported_legacy_corrected
infusion/focus_greater.json,thaumcraft:infusion,thaumcraft:focus_advanced,thaumcraft:focus_3,true,thaumcraft:focus_advanced;thaumcraft:infusion;thaumcraft:primordial_pearl;thaumcraft:quicksilver,thaumcraft:focus_3;thaumcraft:focus_2;thaumcraft:infusion;thaumcraft:primordial_pearl;thaumcraft:quicksilver,infusion/focus_3.json,imported_legacy_corrected
infusion/fortress_chest.json,thaumcraft:infusion,thaumcraft:fortress_chest,thaumcraft:fortress_chest,false,thaumcraft:fortress_chest;thaumcraft:infusion;thaumcraft:plate_thaumium;thaumcraft:thaumium_chest,thaumcraft:fortress_chest;thaumcraft:infusion;thaumcraft:thaumium_plate;thaumcraft:thaumium_chest,,defer_behavior_or_unconfirmed_mapping
infusion/fortress_helm.json,thaumcraft:infusion,thaumcraft:fortress_helm,thaumcraft:fortress_helm,false,thaumcraft:fortress_helm;thaumcraft:infusion;thaumcraft:plate_thaumium;thaumcraft:thaumium_helm,thaumcraft:fortress_helm;thaumcraft:infusion;thaumcraft:thaumium_plate;thaumcraft:thaumium_helm,,defer_behavior_or_unconfirmed_mapping
infusion/fortress_legs.json,thaumcraft:infusion,thaumcraft:fortress_legs,thaumcraft:fortress_legs,false,thaumcraft:fortress_legs;thaumcraft:infusion;thaumcraft:plate_thaumium;thaumcraft:thaumium_legs,thaumcraft:fortress_legs;thaumcraft:infusion;thaumcraft:thaumium_plate;thaumcraft:thaumium_legs,,defer_behavior_or_unconfirmed_mapping
infusion/goggles_revealing.json,thaumcraft:infusion,thaumcraft:goggles,thaumcraft:goggles,true,thaumcraft:goggles;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:thaumometer,thaumcraft:goggles;thaumcraft:infusion;thaumcraft:salis_mundus;thaumcraft:thaumometer,goggles.json,defer_behavior_or_unconfirmed_mapping
infusion/golem_module_aggression.json,thaumcraft:infusion,thaumcraft:golem_module_aggression,thaumcraft:golem_module_aggression,false,thaumcraft:brain_clockwork;thaumcraft:golem_module_aggression;thaumcraft:infusion;thaumcraft:quicksilver,thaumcraft:brain_clockwork;thaumcraft:golem_module_aggression;thaumcraft:infusion;thaumcraft:quicksilver,,defer_behavior_or_unconfirmed_mapping
infusion/golem_module_vision.json,thaumcraft:infusion,thaumcraft:golem_module_vision,thaumcraft:golem_module_vision,false,thaumcraft:amber;thaumcraft:brain_clockwork;thaumcraft:golem_module_vision;thaumcraft:infusion;thaumcraft:quicksilver,thaumcraft:amber;thaumcraft:brain_clockwork;thaumcraft:golem_module_vision;thaumcraft:infusion;thaumcraft:quicksilver,,defer_behavior_or_unconfirmed_mapping
infusion/grapple_gun.json,thaumcraft:infusion,thaumcraft:grapple_gun,thaumcraft:grapple_gun,false,thaumcraft:grapple_gun;thaumcraft:infusion;thaumcraft:mechanism_complex;thaumcraft:shard_air,thaumcraft:grapple_gun;thaumcraft:infusion;thaumcraft:mechanism_complex;thaumcraft:shard_air,,defer_behavior_or_unconfirmed_mapping
infusion/hand_mirror.json,thaumcraft:infusion,thaumcraft:hand_mirror,thaumcraft:hand_mirror,false,thaumcraft:hand_mirror;thaumcraft:infusion;thaumcraft:mirror_item,thaumcraft:hand_mirror;thaumcraft:infusion;thaumcraft:mirror_item,,defer_behavior_or_unconfirmed_mapping
infusion/infernal_furnace.json,thaumcraft:infusion,thaumcraft:infernal_furnace,thaumcraft:infernal_furnace,false,thaumcraft:infernal_furnace;thaumcraft:infusion;thaumcraft:shard_fire,thaumcraft:infernal_furnace;thaumcraft:infusion;thaumcraft:shard_fire,,defer_behavior_or_unconfirmed_mapping
infusion/jar_brain.json,thaumcraft:infusion,thaumcraft:jar_brain,thaumcraft:jar_brain,false,thaumcraft:infusion;thaumcraft:jar_brain;thaumcraft:jar_normal;thaumcraft:zombie_brain,thaumcraft:infusion;thaumcraft:jar_brain;thaumcraft:jar_normal;thaumcraft:zombie_brain,,defer_behavior_or_unconfirmed_mapping
infusion/lamp_fertility.json,thaumcraft:infusion,thaumcraft:lamp_fertility,thaumcraft:lamp_fertility,false,thaumcraft:crystal_essence;thaumcraft:infusion;thaumcraft:lamp_arcane;thaumcraft:lamp_fertility,thaumcraft:crystal_essence;thaumcraft:infusion;thaumcraft:lamp_arcane;thaumcraft:lamp_fertility,,defer_behavior_or_unconfirmed_mapping
infusion/lamp_growth.json,thaumcraft:infusion,thaumcraft:lamp_growth,thaumcraft:lamp_growth,false,thaumcraft:crystal_essence;thaumcraft:infusion;thaumcraft:lamp_arcane;thaumcraft:lamp_growth,thaumcraft:crystal_essence;thaumcraft:infusion;thaumcraft:lamp_arcane;thaumcraft:lamp_growth,,defer_behavior_or_unconfirmed_mapping
infusion/mirror.json,thaumcraft:infusion,thaumcraft:mirror_item,thaumcraft:mirror_item,false,thaumcraft:infusion;thaumcraft:mirror_item;thaumcraft:mirrored_glass,thaumcraft:infusion;thaumcraft:mirror_item;thaumcraft:mirrored_glass,,defer_behavior_or_unconfirmed_mapping
infusion/mirror_essentia.json,thaumcraft:infusion,thaumcraft:mirror_essentia,thaumcraft:mirror_essentia,false,thaumcraft:infusion;thaumcraft:mirror_essentia;thaumcraft:mirrored_glass,thaumcraft:infusion;thaumcraft:mirror_essentia;thaumcraft:mirrored_glass,,defer_behavior_or_unconfirmed_mapping
infusion/primal_crusher.json,thaumcraft:infusion,thaumcraft:primal_crusher,thaumcraft:primal_crusher,false,thaumcraft:balanced_shard;thaumcraft:elemental_pick;thaumcraft:infusion;thaumcraft:primal_crusher;thaumcraft:primordial_pearl;thaumcraft:void_metal_ingot,thaumcraft:balanced_shard;thaumcraft:elemental_pick;thaumcraft:infusion;thaumcraft:primal_crusher;thaumcraft:primordial_pearl;thaumcraft:void_metal_ingot,,defer_behavior_or_unconfirmed_mapping
infusion/seal_breaker.json,thaumcraft:infusion,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:infusion,thaumcraft:blank_seal;thaumcraft:infusion,,defer_behavior_or_unconfirmed_mapping
infusion/seal_butcher.json,thaumcraft:infusion,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:infusion,thaumcraft:blank_seal;thaumcraft:infusion,,defer_behavior_or_unconfirmed_mapping
infusion/seal_harvest.json,thaumcraft:infusion,thaumcraft:blank_seal,thaumcraft:blank_seal,false,thaumcraft:blank_seal;thaumcraft:infusion,thaumcraft:blank_seal;thaumcraft:infusion,,defer_behavior_or_unconfirmed_mapping
infusion/stabilizer.json,thaumcraft:infusion,thaumcraft:stabilizer,thaumcraft:stabilizer,false,thaumcraft:infusion;thaumcraft:pedestal_arcane;thaumcraft:shard_order;thaumcraft:stabilizer,thaumcraft:infusion;thaumcraft:pedestal_arcane;thaumcraft:shard_order;thaumcraft:stabilizer,,defer_behavior_or_unconfirmed_mapping
infusion/thaumium_boots.json,thaumcraft:infusion,thaumcraft:thaumium_boots,thaumcraft:thaumium_boots,false,thaumcraft:infusion;thaumcraft:thaumium_boots;thaumcraft:thaumium_ingot,thaumcraft:infusion;thaumcraft:thaumium_boots;thaumcraft:thaumium_ingot,,defer_behavior_or_unconfirmed_mapping
infusion/thaumium_chest.json,thaumcraft:infusion,thaumcraft:thaumium_chest,thaumcraft:thaumium_chest,false,thaumcraft:infusion;thaumcraft:thaumium_chest;thaumcraft:thaumium_ingot,thaumcraft:infusion;thaumcraft:thaumium_chest;thaumcraft:thaumium_ingot,,defer_behavior_or_unconfirmed_mapping
infusion/thaumium_helm.json,thaumcraft:infusion,thaumcraft:thaumium_helm,thaumcraft:thaumium_helm,false,thaumcraft:infusion;thaumcraft:thaumium_helm;thaumcraft:thaumium_ingot,thaumcraft:infusion;thaumcraft:thaumium_helm;thaumcraft:thaumium_ingot,,defer_behavior_or_unconfirmed_mapping
infusion/thaumium_legs.json,thaumcraft:infusion,thaumcraft:thaumium_legs,thaumcraft:thaumium_legs,false,thaumcraft:infusion;thaumcraft:thaumium_ingot;thaumcraft:thaumium_legs,thaumcraft:infusion;thaumcraft:thaumium_ingot;thaumcraft:thaumium_legs,,defer_behavior_or_unconfirmed_mapping
infusion/thaumium_sword.json,thaumcraft:infusion,thaumcraft:thaumium_sword,thaumcraft:thaumium_sword,true,thaumcraft:infusion;thaumcraft:quicksilver;thaumcraft:thaumium_ingot;thaumcraft:thaumium_sword,thaumcraft:infusion;thaumcraft:quicksilver;thaumcraft:thaumium_ingot;thaumcraft:thaumium_sword,thaumium_sword.json,defer_behavior_or_unconfirmed_mapping
infusion/traveller_boots.json,thaumcraft:infusion,thaumcraft:traveller_boots,thaumcraft:traveller_boots,false,thaumcraft:enchanted_fabric;thaumcraft:infusion;thaumcraft:thaumium_boots;thaumcraft:traveller_boots,thaumcraft:enchanted_fabric;thaumcraft:infusion;thaumcraft:thaumium_boots;thaumcraft:traveller_boots,,defer_behavior_or_unconfirmed_mapping
infusion/verdant_charm.json,thaumcraft:infusion,thaumcraft:verdant_charm,thaumcraft:verdant_charm,false,thaumcraft:infusion;thaumcraft:shard_earth;thaumcraft:shard_water;thaumcraft:verdant_charm,thaumcraft:infusion;thaumcraft:shard_earth;thaumcraft:shard_water;thaumcraft:verdant_charm,,defer_behavior_or_unconfirmed_mapping
infusion/vis_amulet.json,thaumcraft:infusion,thaumcraft:amulet_vis_crafted,thaumcraft:amulet_vis_crafted,false,thaumcraft:amulet_vis_crafted;thaumcraft:crystal_essence;thaumcraft:infusion;thaumcraft:vis_resonator,thaumcraft:amulet_vis_crafted;thaumcraft:crystal_essence;thaumcraft:infusion;thaumcraft:vis_resonator,,defer_behavior_or_unconfirmed_mapping
infusion/vis_generator.json,thaumcraft:infusion,thaumcraft:vis_generator,thaumcraft:vis_generator,false,thaumcraft:balanced_shard;thaumcraft:infusion;thaumcraft:thaumium_ingot;thaumcraft:vis_generator;thaumcraft:vis_resonator,thaumcraft:balanced_shard;thaumcraft:infusion;thaumcraft:thaumium_ingot;thaumcraft:vis_generator;thaumcraft:vis_resonator,,defer_behavior_or_unconfirmed_mapping
infusion/void_axe.json,thaumcraft:infusion,thaumcraft:void_axe,thaumcraft:void_axe,false,thaumcraft:infusion;thaumcraft:thaumium_axe;thaumcraft:void_axe;thaumcraft:void_metal_ingot;thaumcraft:void_seed,thaumcraft:infusion;thaumcraft:thaumium_axe;thaumcraft:void_axe;thaumcraft:void_metal_ingot;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_boots.json,thaumcraft:infusion,thaumcraft:void_boots,thaumcraft:void_boots,false,thaumcraft:infusion;thaumcraft:thaumium_boots;thaumcraft:void_boots;thaumcraft:void_metal_ingot;thaumcraft:void_seed,thaumcraft:infusion;thaumcraft:thaumium_boots;thaumcraft:void_boots;thaumcraft:void_metal_ingot;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
infusion/void_chest.json,thaumcraft:infusion,thaumcraft:void_chest,thaumcraft:void_chest,false,thaumcraft:infusion;thaumcraft:thaumium_chest;thaumcraft:void_chest;thaumcraft:void_metal_ingot;thaumcraft:void_seed,thaumcraft:infusion;thaumcraft:thaumium_chest;thaumcraft:void_chest;thaumcraft:void_metal_ingot;thaumcraft:void_seed,,defer_behavior_or_unconfirmed_mapping
