Rel,Status,Decision,Extension
assets/thaumcraft/textures/block/jar_normal_75.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_side_void.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_top_void.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_void.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_void_100.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_void_25.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_void_50.png,identical,already_present,.png
assets/thaumcraft/textures/block/jar_void_75.png,identical,already_present,.png
assets/thaumcraft/textures/block/lamp_fert_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/lamp_fert_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/lamp_fert_on.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/block/lamp_grow_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/lamp_grow_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/lamp_grow_on.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/block/lamp_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/lamp_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/lamp_on.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/block/leaves_greatwood.png,identical,already_present,.png
assets/thaumcraft/textures/block/leaves_silverwood.png,identical,already_present,.png
assets/thaumcraft/textures/block/levitator_bottom.png,identical,already_present,.png
assets/thaumcraft/textures/block/levitator_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/levitator_side_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/levitator_side_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/levitator_top_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/levitator_top_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/log_greatwood.png,identical,already_present,.png
assets/thaumcraft/textures/block/log_greatwood_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/log_silverwood.png,identical,already_present,.png
assets/thaumcraft/textures/block/log_silverwood_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/log_taintwood_0.png,identical,already_present,.png
assets/thaumcraft/textures/block/log_taintwood_1.png,identical,already_present,.png
assets/thaumcraft/textures/block/log_taintwood_2.png,identical,already_present,.png
assets/thaumcraft/textures/block/log_taintwood_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_crate_common.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_crate_side_0.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_crate_side_1.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_crate_side_2.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_crate_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_urn_common.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_urn_side_0.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_urn_side_1.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_urn_side_2.png,identical,already_present,.png
assets/thaumcraft/textures/block/loot_urn_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/matrix_cost.png,identical,already_present,.png
assets/thaumcraft/textures/block/matrix_speed.png,identical,already_present,.png
assets/thaumcraft/textures/block/metal_alchemical.png,identical,already_present,.png
assets/thaumcraft/textures/block/metal_alchemical_advanced.png,identical,already_present,.png
assets/thaumcraft/textures/block/metal_brass.png,identical,already_present,.png
assets/thaumcraft/textures/block/metal_thaumium.png,identical,already_present,.png
assets/thaumcraft/textures/block/metal_void.png,identical,already_present,.png
assets/thaumcraft/textures/block/mirrorframe.png,identical,already_present,.png
assets/thaumcraft/textures/block/mirrorframe2.png,identical,already_present,.png
assets/thaumcraft/textures/block/mirrorpane.png,identical,already_present,.png
assets/thaumcraft/textures/block/mirrorpaneopen.png,identical,already_present,.png
assets/thaumcraft/textures/block/mirrorpanetrans.png,identical,already_present,.png
assets/thaumcraft/textures/block/nitor.png,identical,already_present,.png
assets/thaumcraft/textures/block/nitor_core.png,identical,already_present,.png
assets/thaumcraft/textures/block/ore_amber.png,identical,already_present,.png
assets/thaumcraft/textures/block/ore_cinnabar.png,identical,already_present,.png
assets/thaumcraft/textures/block/ore_quartz.png,identical,already_present,.png
assets/thaumcraft/textures/block/pattern_crafter.png,identical,already_present,.png
assets/thaumcraft/textures/block/pattern_crafter_modes.png,identical,already_present,.png
assets/thaumcraft/textures/block/paving_stone_barrier.png,identical,already_present,.png
assets/thaumcraft/textures/block/paving_stone_barrier.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/block/paving_stone_barrier_ctm.png,identical,already_present,.png
assets/thaumcraft/textures/block/paving_stone_travel.png,identical,already_present,.png
assets/thaumcraft/textures/block/paving_stone_travel.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/block/paving_stone_travel_ctm.png,identical,already_present,.png
assets/thaumcraft/textures/block/pedestal_ancient_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/pedestal_eldritch.png,identical,already_present,.png
assets/thaumcraft/textures/block/pedestal_eldritch_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/pedestal_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/pedestal_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/pillar_ancient.png,identical,already_present,.png
assets/thaumcraft/textures/block/pillar_eldritch.png,identical,already_present,.png
assets/thaumcraft/textures/block/pillar_normal.png,identical,already_present,.png
assets/thaumcraft/textures/block/placeholder.png,identical,already_present,.png
assets/thaumcraft/textures/block/plank_greatwood.png,identical,already_present,.png
assets/thaumcraft/textures/block/plank_silverwood.png,identical,already_present,.png
assets/thaumcraft/textures/block/plank_silverwood.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/block/plank_silverwood_ctm.png,identical,already_present,.png
assets/thaumcraft/textures/block/porous_stone.png,identical,already_present,.png
assets/thaumcraft/textures/block/potion_sprayer_bottom.png,identical,already_present,.png
assets/thaumcraft/textures/block/potion_sprayer_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/potion_sprayer_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/rail_activator.png,identical,already_present,.png
assets/thaumcraft/textures/block/rail_activator_powered.png,identical,already_present,.png
assets/thaumcraft/textures/block/recharge_pedestal_gem.png,identical,already_present,.png
assets/thaumcraft/textures/block/recharge_pedestal_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/recharge_pedestal_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/redstone_relay_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/redstone_relay_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/research_table_front.png,identical,already_present,.png
assets/thaumcraft/textures/block/research_table_model.png,identical,already_present,.png
assets/thaumcraft/textures/block/research_table_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/research_table_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/sapling_greatwood.png,identical,already_present,.png
assets/thaumcraft/textures/block/sapling_silverwood.png,identical,already_present,.png
assets/thaumcraft/textures/block/shimmerleaf.png,identical,already_present,.png
assets/thaumcraft/textures/block/silverwood_stairs.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_aux.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_aux_pump.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_basic_front_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_basic_front_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_basic_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_thaumium_front_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_thaumium_front_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_thaumium_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_vent.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_void_front_off.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_void_front_on.png,identical,already_present,.png
assets/thaumcraft/textures/block/smelter_void_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/spa_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/spa_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/stabilizer.png,identical,already_present,.png
assets/thaumcraft/textures/block/table_stone_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/table_stone_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/table_wood.png,identical,already_present,.png
assets/thaumcraft/textures/block/table_wood_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/table_wood_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_crust_0.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_crust_1.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_crust_2.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_fibres.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_geyser_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_geyser_top.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_growth_1.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_growth_2.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_growth_3.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_growth_4.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_growth_5.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_rock.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_soil_0.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_soil_1.png,identical,already_present,.png
assets/thaumcraft/textures/block/taint_soil_2.png,identical,already_present,.png
assets/thaumcraft/textures/block/thaumatorium.png,identical,already_present,.png
assets/thaumcraft/textures/block/tube.png,identical,already_present,.png
assets/thaumcraft/textures/block/vis_battery_0.png,identical,already_present,.png
assets/thaumcraft/textures/block/vis_battery_1.png,identical,already_present,.png
assets/thaumcraft/textures/block/vis_battery_2.png,identical,already_present,.png
assets/thaumcraft/textures/block/vis_battery_3.png,identical,already_present,.png
assets/thaumcraft/textures/block/vis_battery_4.png,identical,already_present,.png
assets/thaumcraft/textures/block/vis_generator.png,identical,already_present,.png
assets/thaumcraft/textures/block/vishroom.png,identical,already_present,.png
assets/thaumcraft/textures/block/void_siphon.png,identical,already_present,.png
assets/thaumcraft/textures/block/wand_workbench_side.png,identical,already_present,.png
assets/thaumcraft/textures/block/wand_workbench_top.png,identical,already_present,.png
assets/thaumcraft/textures/entity/arcanebore.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/bootstraveler.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/caster_advanced.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/caster_basic.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/cultist_leader_armor.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/cultist_plate_armor.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/cultist_robe_armor.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/cultistboots.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/fortress_armor.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/goggles.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/robes_1.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/robes_1_overlay.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/robes_2.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/robes_2_overlay.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/thaumium_1.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/thaumium_2.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/void_1.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/void_2.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/void_robe_armor.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/void_robe_armor_overlay.png,identical,already_present,.png
assets/thaumcraft/textures/entity/armor/zombie_plate_armor.png,identical,already_present,.png
assets/thaumcraft/textures/entity/brainy_zombie.png,identical,already_present,.png
assets/thaumcraft/textures/entity/bzombie.png,identical,already_present,.png
assets/thaumcraft/textures/entity/bzombievil.png,identical,already_present,.png
assets/thaumcraft/textures/entity/crab.png,identical,already_present,.png
assets/thaumcraft/textures/entity/crawler.png,identical,already_present,.png
assets/thaumcraft/textures/entity/crossbow.png,identical,already_present,.png
assets/thaumcraft/textures/entity/crossbow_advanced.png,identical,already_present,.png
assets/thaumcraft/textures/entity/cultist.png,identical,already_present,.png
assets/thaumcraft/textures/entity/czombie.png,identical,already_present,.png
assets/thaumcraft/textures/entity/dart.png,identical,already_present,.png
assets/thaumcraft/textures/entity/eldritch_crab.png,identical,already_present,.png
assets/thaumcraft/textures/entity/eldritch_golem.png,identical,already_present,.png
assets/thaumcraft/textures/entity/eldritch_guardian.png,identical,already_present,.png
assets/thaumcraft/textures/entity/eldritch_taintacle.png,identical,already_present,.png
assets/thaumcraft/textures/entity/eldritch_warden.png,identical,already_present,.png
assets/thaumcraft/textures/entity/firebat.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/golem_arms_breakers.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/golem_arms_claws.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/golem_arms_darter.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/golem_hauler.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/golem_head_other.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/golem_legs_floater.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/golem_legs_wheel.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/mat_brass.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/mat_clay.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/mat_iron.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/mat_thaumium.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/mat_void.png,identical,already_present,.png
assets/thaumcraft/textures/entity/golems/mat_wood.png,identical,already_present,.png
assets/thaumcraft/textures/entity/grappler.png,identical,already_present,.png
assets/thaumcraft/textures/entity/mindspider.png,identical,already_present,.png
assets/thaumcraft/textures/entity/mine.png,identical,already_present,.png
assets/thaumcraft/textures/entity/orb.png,identical,already_present,.png
assets/thaumcraft/textures/entity/pech_forage.png,identical,already_present,.png
assets/thaumcraft/textures/entity/pech_stalker.png,identical,already_present,.png
assets/thaumcraft/textures/entity/pech_thaum.png,identical,already_present,.png
assets/thaumcraft/textures/entity/spellbat.png,identical,already_present,.png
assets/thaumcraft/textures/entity/taint_swarm.png,identical,already_present,.png
assets/thaumcraft/textures/entity/taintacle.png,identical,already_present,.png
assets/thaumcraft/textures/entity/taintseed.png,identical,already_present,.png
assets/thaumcraft/textures/entity/thaumic_slime.png,identical,already_present,.png
assets/thaumcraft/textures/entity/tslime.png,identical,already_present,.png
assets/thaumcraft/textures/foci/[bounce.png,identical,already_present,.png
assets/thaumcraft/textures/foci/[build.png,identical,already_present,.png
assets/thaumcraft/textures/foci/[spray.png,identical,already_present,.png
assets/thaumcraft/textures/foci/[spread.png,identical,already_present,.png
assets/thaumcraft/textures/foci/[sprite.png,identical,already_present,.png
assets/thaumcraft/textures/foci/[summon.png,identical,already_present,.png
assets/thaumcraft/textures/foci/_effect.png,identical,already_present,.png
assets/thaumcraft/textures/foci/_medium.png,identical,already_present,.png
assets/thaumcraft/textures/foci/air.png,identical,already_present,.png
assets/thaumcraft/textures/foci/bolt.png,identical,already_present,.png
assets/thaumcraft/textures/foci/break.png,identical,already_present,.png
assets/thaumcraft/textures/foci/burst.png,identical,already_present,.png
assets/thaumcraft/textures/foci/chain.png,identical,already_present,.png
assets/thaumcraft/textures/foci/charge.png,identical,already_present,.png
assets/thaumcraft/textures/foci/cloud.png,identical,already_present,.png
assets/thaumcraft/textures/foci/curse.png,identical,already_present,.png
assets/thaumcraft/textures/foci/earth.png,identical,already_present,.png
assets/thaumcraft/textures/foci/exchange.png,identical,already_present,.png
assets/thaumcraft/textures/foci/fire.png,identical,already_present,.png
assets/thaumcraft/textures/foci/flux.png,identical,already_present,.png
assets/thaumcraft/textures/foci/fortune.png,identical,already_present,.png
assets/thaumcraft/textures/foci/frost.png,identical,already_present,.png
assets/thaumcraft/textures/foci/frugal.png,identical,already_present,.png
assets/thaumcraft/textures/foci/heal.png,identical,already_present,.png
assets/thaumcraft/textures/foci/lingering.png,identical,already_present,.png
assets/thaumcraft/textures/foci/mine.png,identical,already_present,.png
assets/thaumcraft/textures/foci/plan.png,identical,already_present,.png
assets/thaumcraft/textures/foci/potency.png,identical,already_present,.png
assets/thaumcraft/textures/foci/projectile.png,identical,already_present,.png
assets/thaumcraft/textures/foci/quicken.png,identical,already_present,.png
assets/thaumcraft/textures/foci/rift.png,identical,already_present,.png
assets/thaumcraft/textures/foci/root.png,identical,already_present,.png
assets/thaumcraft/textures/foci/scatter.png,identical,already_present,.png
assets/thaumcraft/textures/foci/seeker.png,identical,already_present,.png
assets/thaumcraft/textures/foci/silk.png,identical,already_present,.png
assets/thaumcraft/textures/foci/spellbat.png,identical,already_present,.png
assets/thaumcraft/textures/foci/split_target.png,identical,already_present,.png
assets/thaumcraft/textures/foci/split_trajectory.png,identical,already_present,.png
assets/thaumcraft/textures/foci/touch.png,identical,already_present,.png
assets/thaumcraft/textures/gui/arcaneworkbench.png,identical,already_present,.png
assets/thaumcraft/textures/gui/complex.png,identical,already_present,.png
assets/thaumcraft/textures/gui/costvis.png,identical,already_present,.png
assets/thaumcraft/textures/gui/costxp.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_arcanebore.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_base.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_focuspouch.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_golembuilder.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_handmirror.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_logistics.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_pech.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_potion_sprayer.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_research_back_1.jpg,identical,already_present,.jpg
assets/thaumcraft/textures/gui/gui_research_back_2.jpg,identical,already_present,.jpg
assets/thaumcraft/textures/gui/gui_research_back_3.jpg,identical,already_present,.jpg
assets/thaumcraft/textures/gui/gui_research_back_4.jpg,identical,already_present,.jpg
assets/thaumcraft/textures/gui/gui_research_back_5.jpg,identical,already_present,.jpg
assets/thaumcraft/textures/gui/gui_research_back_6.jpg,identical,already_present,.jpg
assets/thaumcraft/textures/gui/gui_research_back_7.jpg,identical,already_present,.jpg
assets/thaumcraft/textures/gui/gui_research_back_over.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_research_browser.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_research_table.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_researchbook.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_researchbook_overlay.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_smelter.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_spa.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_thaumatorium.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_turret_advanced.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_turret_basic.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_void_siphon.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_wandtable.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_wandtable2.png,identical,already_present,.png
assets/thaumcraft/textures/gui/gui_wandtable3.png,identical,already_present,.png
assets/thaumcraft/textures/gui/hex1.png,identical,already_present,.png
assets/thaumcraft/textures/gui/hex2.png,identical,already_present,.png
assets/thaumcraft/textures/gui/hex3.png,identical,already_present,.png
assets/thaumcraft/textures/gui/hex4.png,identical,already_present,.png
assets/thaumcraft/textures/gui/hexbonus.png,identical,already_present,.png
assets/thaumcraft/textures/gui/hud.png,identical,already_present,.png
assets/thaumcraft/textures/gui/paper.png,identical,already_present,.png
assets/thaumcraft/textures/gui/papergilded.png,identical,already_present,.png
assets/thaumcraft/textures/item/alumentum.png,identical,already_present,.png
assets/thaumcraft/textures/item/amber.png,identical,already_present,.png
assets/thaumcraft/textures/item/amulet_fancy.png,identical,already_present,.png
assets/thaumcraft/textures/item/amulet_mundane.png,identical,already_present,.png
assets/thaumcraft/textures/item/amulet_vis.png,identical,already_present,.png
assets/thaumcraft/textures/item/amulet_vis.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/item/amulet_vis_stone.png,identical,already_present,.png
assets/thaumcraft/textures/item/banner.png,identical,already_present,.png
assets/thaumcraft/textures/item/banner_cultist.png,identical,already_present,.png
assets/thaumcraft/textures/item/banner_stand.png,identical,already_present,.png
assets/thaumcraft/textures/item/banner_symbol.png,identical,already_present,.png
assets/thaumcraft/textures/item/bath_salts.png,identical,already_present,.png
assets/thaumcraft/textures/item/bath_salts.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/item/bottle_taint.png,identical,already_present,.png
assets/thaumcraft/textures/item/brain.png,identical,already_present,.png
assets/thaumcraft/textures/item/bucket_death.png,identical,already_present,.png
assets/thaumcraft/textures/item/candle.png,identical,already_present,.png
assets/thaumcraft/textures/item/caster_advanced_focus_model.png,identical,already_present,.png
assets/thaumcraft/textures/item/caster_advanced_model.png,identical,already_present,.png
assets/thaumcraft/textures/item/caster_basic_focus_model.png,identical,already_present,.png
assets/thaumcraft/textures/item/caster_basic_model.png,identical,already_present,.png
assets/thaumcraft/textures/item/caster_gauntlet.png,identical,already_present,.png
assets/thaumcraft/textures/item/caster_gauntlet_focus.png,identical,already_present,.png
assets/thaumcraft/textures/item/causality_collapser.png,identical,already_present,.png
assets/thaumcraft/textures/item/causality_collapser.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/item/celestial/moon1.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/moon2.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/moon3.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/moon4.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/moon5.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/moon6.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/moon7.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/moon8.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/sheet.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/stars1.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/stars2.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/stars3.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/stars4.png,identical,already_present,.png
assets/thaumcraft/textures/item/celestial/sun.png,identical,already_present,.png
assets/thaumcraft/textures/item/charm_undying.png,identical,already_present,.png
assets/thaumcraft/textures/item/chunk_beef.png,identical,already_present,.png
assets/thaumcraft/textures/item/chunk_chicken.png,identical,already_present,.png
assets/thaumcraft/textures/item/chunk_fish.png,identical,already_present,.png
assets/thaumcraft/textures/item/chunk_mutton.png,identical,already_present,.png
assets/thaumcraft/textures/item/chunk_pork.png,identical,already_present,.png
assets/thaumcraft/textures/item/chunk_rabbit.png,identical,already_present,.png
assets/thaumcraft/textures/item/cloth_boots.png,identical,already_present,.png
assets/thaumcraft/textures/item/cloth_boots_over.png,identical,already_present,.png
assets/thaumcraft/textures/item/cloth_chest.png,identical,already_present,.png
assets/thaumcraft/textures/item/cloth_chest_over.png,identical,already_present,.png
assets/thaumcraft/textures/item/cloth_legs.png,identical,already_present,.png
assets/thaumcraft/textures/item/cloth_legs_over.png,identical,already_present,.png
assets/thaumcraft/textures/item/cloud_ring.png,identical,already_present,.png
assets/thaumcraft/textures/item/cluster_cinnabar.png,identical,already_present,.png
assets/thaumcraft/textures/item/cluster_copper.png,identical,already_present,.png
assets/thaumcraft/textures/item/cluster_gold.png,identical,already_present,.png
assets/thaumcraft/textures/item/cluster_iron.png,identical,already_present,.png
assets/thaumcraft/textures/item/cluster_lead.png,identical,already_present,.png
assets/thaumcraft/textures/item/cluster_quartz.png,identical,already_present,.png
assets/thaumcraft/textures/item/cluster_silver.png,identical,already_present,.png
assets/thaumcraft/textures/item/cluster_tin.png,identical,already_present,.png
assets/thaumcraft/textures/item/creative_caster.png,identical,already_present,.png
assets/thaumcraft/textures/item/creative_node.png,identical,already_present,.png
assets/thaumcraft/textures/item/creative_obelisk.png,identical,already_present,.png
assets/thaumcraft/textures/item/creative_placer.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_blade.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_boots.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_plate_chest.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_plate_helm.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_plate_legs.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_praetor_chest.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_praetor_helm.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_praetor_legs.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_rites.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_robe_chest.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_robe_helm.png,identical,already_present,.png
assets/thaumcraft/textures/item/crimson_robe_legs.png,identical,already_present,.png
assets/thaumcraft/textures/item/crystal_essence.png,identical,already_present,.png
assets/thaumcraft/textures/item/crystal_planter.png,identical,already_present,.png
assets/thaumcraft/textures/item/curio_ancient.png,identical,already_present,.png
assets/thaumcraft/textures/item/curio_arcane.png,identical,already_present,.png
assets/thaumcraft/textures/item/curio_eldritch.png,identical,already_present,.png
assets/thaumcraft/textures/item/curio_knowledge.png,identical,already_present,.png
assets/thaumcraft/textures/item/curio_preserved.png,identical,already_present,.png
assets/thaumcraft/textures/item/curio_twisted.png,identical,already_present,.png
assets/thaumcraft/textures/item/curiosity_band.png,identical,already_present,.png
assets/thaumcraft/textures/item/curiosity_band_worn.png,identical,already_present,.png
assets/thaumcraft/textures/item/elemental_axe.png,identical,already_present,.png
assets/thaumcraft/textures/item/elemental_hoe.png,identical,already_present,.png
assets/thaumcraft/textures/item/elemental_pick.png,identical,already_present,.png
assets/thaumcraft/textures/item/elemental_shovel.png,identical,already_present,.png
assets/thaumcraft/textures/item/elemental_sword.png,identical,already_present,.png
assets/thaumcraft/textures/item/enchanted_placeholder.png,identical,already_present,.png
assets/thaumcraft/textures/item/enchanted_placeholder.png.mcmeta,different,keep_current_1_21_or_legacy_asset,.mcmeta
assets/thaumcraft/textures/item/fabric.png,identical,already_present,.png
assets/thaumcraft/textures/item/filter.png,identical,already_present,.png
assets/thaumcraft/textures/item/flux_crystal.png,identical,already_present,.png
assets/thaumcraft/textures/item/flux_sponge.png,identical,already_present,.png
assets/thaumcraft/textures/item/focus_1.png,identical,already_present,.png
assets/thaumcraft/textures/item/focus_2.png,identical,already_present,.png
